INT	INT	INT	INT	INT	STRING	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT
50812003	5	8	12	3	Gem6_1_13	1	月光石(8级)	具淡蓝色的晕彩，如同朦胧的月光的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、龙纹、令牌、豪侠印)上，使用后不可再镶嵌同类宝石。#r#G魅力宝石#W#r可在#G洛阳（280，322）#R宝石工匠彭怀玉#W或#G楼兰（279，198）#R宝石工匠克里木#W处使用#G8级宝石雕琢符#W提升宝石属性。#r#cff9900本宝石只能雕琢一次。	150000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	魅力宝石	4	2004	1
50812004	5	8	12	4	Gem6_2_1	1	碧玺(8级)	颜色繁多且艳丽的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、龙纹、令牌、豪侠印)上，使用后不可再镶嵌同类宝石。#r#G魅力宝石#W#r可在#G洛阳（280，322）#R宝石工匠彭怀玉#W或#G楼兰（279，198）#R宝石工匠克里木#W处使用#G8级宝石雕琢符#W提升宝石属性。#r#cff9900本宝石只能雕琢一次。	150000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	魅力宝石	3	2004	1
50812005	5	8	12	5	Gem6_2_10	1	纯净黄玉(8级)	纯净的黄玉，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、龙纹、令牌、豪侠印)上，使用后不可再镶嵌同类宝石。#r#G魅力宝石#r#cff9900雕琢过的宝石不能再雕琢。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	魅力宝石	16	2004	1
50812006	5	8	12	6	Gem6_2_14	1	纯净皓石(8级)	纯净的皓石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、龙纹、令牌、豪侠印)上，使用后不可再镶嵌同类宝石。#r#G魅力宝石#r#cff9900雕琢过的宝石不能再雕琢。	300000	2000	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	魅力宝石	17	2004	1
50812007	5	8	12	7	Gem6_2_11	1	纯净月光石(8级)	纯净的月光石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、龙纹、令牌、豪侠印)上，使用后不可再镶嵌同类宝石。#r#G魅力宝石#r#cff9900雕琢过的宝石不能再雕琢。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	魅力宝石	15	2004	1
50812008	5	8	12	8	Gem6_2_15	1	纯净碧玺(8级)	纯净的碧玺，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、龙纹、令牌、豪侠印)上，使用后不可再镶嵌同类宝石。#r#G魅力宝石#r#cff9900雕琢过的宝石不能再雕琢。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	魅力宝石	14	2004	1
50812009	5	8	12	9	LiJinGem6_1_11	75	黄玉·红利(8级)	黄色的玉石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、龙纹、令牌、豪侠印)上，使用后不可再镶嵌同类宝石。#r#G魅力宝石#W#r可在#G洛阳（280，322）#R宝石工匠彭怀玉#W或#G楼兰（279，198）#R宝石工匠克里木#W处使用#G8级宝石雕琢符#W提升宝石属性。#r#cff9900本宝石只能雕琢一次。	150000	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	魅力宝石	12	2004	1
50812010	5	8	12	10	LiJinGem6_1_10	75	皓石·红利(8级)	闪闪发亮的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、龙纹、令牌、豪侠印)上，使用后不可再镶嵌同类宝石。#r#G魅力宝石#W#r可在#G洛阳（280，322）#R宝石工匠彭怀玉#W或#G楼兰（279，198）#R宝石工匠克里木#W处使用#G8级宝石雕琢符#W提升宝石属性。#r#cff9900本宝石只能雕琢一次。	150000	1	-1	-1	-1	-1	-1	-1	-1	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	魅力宝石	2	2004	1
50812011	5	8	12	11	LiJinGem6_1_13	75	月光石·红利(8级)	具淡蓝色的晕彩，如同朦胧的月光的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、龙纹、令牌、豪侠印)上，使用后不可再镶嵌同类宝石。#r#G魅力宝石#W#r可在#G洛阳（280，322）#R宝石工匠彭怀玉#W或#G楼兰（279，198）#R宝石工匠克里木#W处使用#G8级宝石雕琢符#W提升宝石属性。#r#cff9900本宝石只能雕琢一次。	150000	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	魅力宝石	4	2004	1
50812012	5	8	12	12	LiJinGem6_2_1	75	碧玺·红利(8级)	颜色繁多且艳丽的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、龙纹、令牌、豪侠印)上，使用后不可再镶嵌同类宝石。#r#G魅力宝石#W#r可在#G洛阳（280，322）#R宝石工匠彭怀玉#W或#G楼兰（279，198）#R宝石工匠克里木#W处使用#G8级宝石雕琢符#W提升宝石属性。#r#cff9900本宝石只能雕琢一次。	150000	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	魅力宝石	3	2004	1
50812013	5	8	12	13	LiJinGem6_2_10	75	纯净黄玉·红利(8级)	纯净的黄玉，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、龙纹、令牌、豪侠印)上，使用后不可再镶嵌同类宝石。#r#G魅力宝石#r#cff9900雕琢过的宝石不能再雕琢。	300000	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	魅力宝石	16	2004	1
50812014	5	8	12	14	LiJinGem6_2_14	75	纯净皓石·红利(8级)	纯净的皓石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、龙纹、令牌、豪侠印)上，使用后不可再镶嵌同类宝石。#r#G魅力宝石#r#cff9900雕琢过的宝石不能再雕琢。	300000	1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	魅力宝石	17	2004	1
50812015	5	8	12	15	LiJinGem6_2_11	75	纯净月光石·红利(8级)	纯净的月光石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、龙纹、令牌、豪侠印)上，使用后不可再镶嵌同类宝石。#r#G魅力宝石#r#cff9900雕琢过的宝石不能再雕琢。	300000	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	魅力宝石	15	2004	1
50812016	5	8	12	16	LiJinGem6_2_15	75	纯净碧玺·红利(8级)	纯净的碧玺，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、龙纹、令牌、豪侠印)上，使用后不可再镶嵌同类宝石。#r#G魅力宝石#r#cff9900雕琢过的宝石不能再雕琢。	300000	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	魅力宝石	14	2004	1
50813001	5	8	13	1	Gem6_1_15	1	黄宝石(8级)	黄色的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、龙纹、令牌、豪侠印)上，使用后不可再镶嵌同类宝石。#r#G命运宝石	75000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	332	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	命运宝石	5	2004	1
50813002	5	8	13	2	Gem6_1_16	1	蓝宝石(8级)	蓝色的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、龙纹、令牌、豪侠印)上，使用后不可再镶嵌同类宝石。#r#G命运宝石	75000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	332	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	命运宝石	6	2004	1
50813003	5	8	13	3	Gem6_1_7	1	绿宝石(8级)	绿色的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、龙纹、令牌、豪侠印)上，使用后不可再镶嵌同类宝石。#r#G命运宝石	75000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	179	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	命运宝石	9	2004	1
50813004	5	8	13	4	Gem6_2_2	1	红宝石(8级)	红色的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、龙纹、令牌、豪侠印)上，使用后不可再镶嵌同类宝石。#r#G命运宝石	75000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	329	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	命运宝石	10	2004	1
50813005	5	8	13	5	Gem6_2_3	1	黑宝石(8级)	黑色的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、龙纹、令牌、豪侠印)上，使用后不可再镶嵌同类宝石。#r#G命运宝石	75000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	329	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	命运宝石	1	2004	1
50813006	5	8	13	6	Gem6_2_7	1	血精石(8级)	布满血丝红精的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、龙纹、令牌、豪侠印)上，使用后不可再镶嵌同类宝石。#r#G命运宝石	75000	1000	18113	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	命运宝石	13	2004	1
50813007	5	8	13	7	LiJinGem6_1_15	75	黄宝石·红利(8级)	黄色的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、龙纹、令牌、豪侠印)上，使用后不可再镶嵌同类宝石。#r#G命运宝石	75000	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	332	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	命运宝石	5	2004	1
50813008	5	8	13	8	LiJinGem6_1_16	75	蓝宝石·红利(8级)	蓝色的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、龙纹、令牌、豪侠印)上，使用后不可再镶嵌同类宝石。#r#G命运宝石	75000	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	332	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	命运宝石	6	2004	1
50813009	5	8	13	9	LiJinGem6_1_7	75	绿宝石·红利(8级)	绿色的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、龙纹、令牌、豪侠印)上，使用后不可再镶嵌同类宝石。#r#G命运宝石	75000	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	179	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	命运宝石	9	2004	1
50813010	5	8	13	10	LiJinGem6_2_2	75	红宝石·红利(8级)	红色的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、龙纹、令牌、豪侠印)上，使用后不可再镶嵌同类宝石。#r#G命运宝石	75000	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	329	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	命运宝石	10	2004	1
50813011	5	8	13	11	LiJinGem6_2_3	75	黑宝石·红利(8级)	黑色的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、龙纹、令牌、豪侠印)上，使用后不可再镶嵌同类宝石。#r#G命运宝石	75000	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	329	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	命运宝石	1	2004	1
50813012	5	8	13	12	LiJinGem6_2_7	75	血精石·红利(8级)	布满血丝红精的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、龙纹、令牌、豪侠印)上，使用后不可再镶嵌同类宝石。#r#G命运宝石	75000	1	18113	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	命运宝石	13	2004	1
50814001	5	8	14	1	Gem6_1_14	1	祖母绿(8级)	翠绿如滴，顶级翡翠，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、龙纹、令牌、豪侠印)上，使用后不可再镶嵌同类宝石。#r#G天机宝石	100000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1186	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	天机宝石	8	2004	1
50814002	5	8	14	2	LiJinGem6_1_14	75	祖母绿·红利(8级)	翠绿如滴，顶级翡翠，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、龙纹、令牌、豪侠印)上，使用后不可再镶嵌同类宝石。#r#G天机宝石	100000	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1186	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	天机宝石	8	2004	1
50821001	5	8	21	1	Gemjiankang_3	1	黄冥石(8级)	黄色的冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、龙纹、令牌、豪侠印)上，使用后不可再镶嵌同类宝石。#r可在洛阳（280，322）彭怀玉、楼兰（279，198）克里木、束河古镇（134，85）荆嵌实处琢刻为黄冥晶石。琢刻后的宝石将可同时拥有忽略目标玄抗和玄攻击两种属性。#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	胜利宝石	31	2004	1
50821002	5	8	21	2	Gemjiankang_15	1	蓝冥石(8级)	蓝色的冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、龙纹、令牌、豪侠印)上，使用后不可再镶嵌同类宝石。#r可在洛阳（280，322）彭怀玉、楼兰（279，198）克里木、束河古镇（134，85）荆嵌实处琢刻为蓝冥晶石。琢刻后的宝石将可同时拥有忽略目标冰抗和冰攻击两种属性。#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	胜利宝石	32	2004	1
50821003	5	8	21	3	Gemjiankang_11	1	红冥石(8级)	红色的冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、龙纹、令牌、豪侠印)上，使用后不可再镶嵌同类宝石。#r可在洛阳（280，322）彭怀玉、楼兰（279，198）克里木、束河古镇（134，85）荆嵌实处琢刻为红冥晶石。琢刻后的宝石将可同时拥有忽略目标火抗和火攻击两种属性。#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	胜利宝石	33	2004	1
50821004	5	8	21	4	Gemjiankang_7	1	绿冥石(8级)	绿色的冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、龙纹、令牌、豪侠印)上，使用后不可再镶嵌同类宝石。#r可在洛阳（280，322）彭怀玉、楼兰（279，198）克里木、束河古镇（134，85）荆嵌实处琢刻为绿冥晶石。琢刻后的宝石将可同时拥有忽略目标毒抗和毒攻击两种属性。#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	FFFFFFE5	胜利宝石	34	2004	1
50821005	5	8	21	5	LiJinGemjiankang_3	75	黄冥石·红利(8级)	黄色的冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、龙纹、令牌、豪侠印)上，使用后不可再镶嵌同类宝石。#r可在洛阳（280，322）彭怀玉、楼兰（279，198）克里木、束河古镇（134，85）荆嵌实处琢刻为黄冥晶石·红利。琢刻后的宝石将可同时拥有忽略目标玄抗和玄攻击两种属性。#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	胜利宝石	31	2004	1
50821006	5	8	21	6	LiJinGemjiankang_15	75	蓝冥石·红利(8级)	蓝色的冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、龙纹、令牌、豪侠印)上，使用后不可再镶嵌同类宝石。#r可在洛阳（280，322）彭怀玉、楼兰（279，198）克里木、束河古镇（134，85）荆嵌实处琢刻为蓝冥晶石·红利。琢刻后的宝石将可同时拥有忽略目标冰抗和冰攻击两种属性。#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	胜利宝石	32	2004	1
